incident_key,customer_id,merchant_id,amount_minor,currency,payment_method,customer_segment,failure_category,previous_successes,previous_failures,contact_history,latent_recoverability,time_to_funds_hours,unrecoverable,detected_at
inc-168,cust_1404,mch_demo,181000,INR,netbanking,STANDARD,NETWORK_TIMEOUT,11,4,3,0.5452,60.58,True,2026-08-14T20:03:42.131498+00:00
inc-169,cust_1071,mch_demo,11700200,INR,wallet,PREMIUM,MANDATE_FAILURE,15,0,2,0.1977,31.32,False,2026-08-18T02:03:42.131498+00:00
inc-170,cust_1334,mch_demo,5035000,INR,netbanking,STANDARD,NETWORK_TIMEOUT,3,5,0,0.4704,36.72,False,2026-08-16T11:03:42.131498+00:00
inc-171,cust_1353,mch_demo,245700,INR,card,PREMIUM,CHECKOUT_ABANDONED,23,4,1,0.5273,20.46,False,2026-08-15T09:03:42.131498+00:00
inc-172,cust_1387,mch_demo,217100,INR,card,STANDARD,UNKNOWN,15,5,0,0.3555,40.68,False,2026-08-11T23:03:42.131498+00:00
inc-173,cust_1424,mch_demo,10180500,INR,card,STANDARD,MANDATE_FAILURE,36,4,1,0.193,16.86,False,2026-08-20T17:03:42.131498+00:00
inc-174,cust_1414,mch_demo,8307300,INR,card,VIP,UNKNOWN,8,4,3,0.4189,36.15,False,2026-08-12T12:03:42.131498+00:00
inc-175,cust_1202,mch_demo,106300,INR,netbanking,STANDARD,PROCESSOR_ERROR,13,4,0,0.4043,8.99,False,2026-08-21T13:03:42.131498+00:00
inc-176,cust_1016,mch_demo,1908000,INR,netbanking,VIP,INSUFFICIENT_FUNDS,11,1,3,0.664,30.71,True,2026-08-11T23:03:42.131498+00:00
inc-177,cust_1041,mch_demo,2143400,INR,card,STANDARD,AUTHENTICATION_FAILURE,22,0,1,0.6283,71.53,False,2026-08-14T00:03:42.131498+00:00
inc-178,cust_1237,mch_demo,2023800,INR,card,VIP,BANK_DECLINE,34,3,1,0.6092,22.34,False,2026-08-15T16:03:42.131498+00:00
inc-179,cust_1016,mch_demo,1930100,INR,card,VIP,CARD_BLOCKED,39,0,1,0.3016,19.6,False,2026-08-19T15:03:42.131498+00:00
inc-180,cust_1119,mch_demo,178200,INR,card,STANDARD,INSUFFICIENT_FUNDS,3,1,2,0.2846,21.45,True,2026-08-12T16:03:42.131498+00:00
inc-181,cust_1121,mch_demo,13910300,INR,netbanking,STANDARD,MANDATE_FAILURE,33,1,3,0.4676,25.83,False,2026-08-15T04:03:42.131498+00:00
inc-182,cust_1024,mch_demo,84800,INR,netbanking,VIP,CARD_BLOCKED,33,2,3,0.4943,32.95,False,2026-08-11T11:03:42.131498+00:00
inc-183,cust_1434,mch_demo,1179800,INR,upi,PREMIUM,CHECKOUT_ABANDONED,9,3,0,0.2511,43.12,False,2026-08-16T21:03:42.131498+00:00
inc-184,cust_1472,mch_demo,3288900,INR,wallet,PREMIUM,BANK_DECLINE,5,4,1,0.2902,9.4,False,2026-08-20T08:03:42.131498+00:00
inc-185,cust_1411,mch_demo,2443200,INR,card,STANDARD,UNKNOWN,30,1,2,0.4816,26.01,False,2026-08-18T00:03:42.131498+00:00
inc-186,cust_1356,mch_demo,50800,INR,card,STANDARD,CARD_EXPIRED,25,1,2,0.5608,57.18,False,2026-08-16T20:03:42.131498+00:00
inc-187,cust_1184,mch_demo,2689000,INR,card,VIP,AUTHENTICATION_FAILURE,29,0,3,0.4435,56.27,False,2026-08-16T11:03:42.131498+00:00
inc-188,cust_1008,mch_demo,1648600,INR,netbanking,VIP,CHECKOUT_ABANDONED,18,1,1,0.1751,27.77,False,2026-08-18T22:03:42.131498+00:00
inc-189,cust_1131,mch_demo,2351800,INR,wallet,VIP,UNKNOWN,29,1,2,0.6083,17.17,False,2026-08-14T20:03:42.131498+00:00
inc-190,cust_1017,mch_demo,9163000,INR,card,STANDARD,PROCESSOR_ERROR,0,3,1,0.6947,61.61,False,2026-08-10T20:03:42.131498+00:00
inc-191,cust_1233,mch_demo,815600,INR,netbanking,STANDARD,CARD_EXPIRED,39,5,3,0.5389,49.51,True,2026-08-11T06:03:42.131498+00:00
inc-192,cust_1146,mch_demo,57400,INR,card,VIP,INSUFFICIENT_FUNDS,11,0,0,0.1592,40.61,False,2026-08-10T14:03:42.131498+00:00
inc-193,cust_1136,mch_demo,804900,INR,wallet,STANDARD,BANK_DECLINE,23,3,3,0.4909,43.29,False,2026-08-14T11:03:42.131498+00:00
inc-194,cust_1047,mch_demo,49999900,INR,wallet,VIP,CARD_EXPIRED,24,4,3,0.5096,9.7,False,2026-08-21T08:03:42.131498+00:00
inc-195,cust_1401,mch_demo,58800,INR,netbanking,STANDARD,CARD_BLOCKED,33,0,1,0.1955,19.95,False,2026-08-08T06:03:42.131498+00:00
inc-196,cust_1460,mch_demo,49999900,INR,card,STANDARD,INSUFFICIENT_FUNDS,11,2,0,0.6583,69.46,False,2026-08-16T01:03:42.131498+00:00
inc-197,cust_1475,mch_demo,13672300,INR,card,PREMIUM,CARD_BLOCKED,10,4,1,0.5637,43.4,False,2026-08-13T13:03:42.131498+00:00
inc-198,cust_1256,mch_demo,2334300,INR,card,PREMIUM,CHECKOUT_ABANDONED,3,0,3,0.5656,21.32,True,2026-08-20T08:03:42.131498+00:00
inc-199,cust_1203,mch_demo,129700,INR,netbanking,STANDARD,MANDATE_FAILURE,17,3,3,0.4828,21.06,False,2026-08-09T08:03:42.131498+00:00
inc-200,cust_1151,mch_demo,13987000,INR,upi,STANDARD,UNKNOWN,5,2,1,0.5134,31.08,True,2026-08-08T20:03:42.131498+00:00
inc-201,cust_1046,mch_demo,23846800,INR,card,PREMIUM,CARD_BLOCKED,28,2,2,0.5568,12.75,False,2026-08-19T18:03:42.131498+00:00
inc-202,cust_1181,mch_demo,157400,INR,card,STANDARD,PROCESSOR_ERROR,38,4,2,0.4318,63.01,True,2026-08-20T03:03:42.131498+00:00
inc-203,cust_1463,mch_demo,55900,INR,upi,STANDARD,NETWORK_TIMEOUT,24,1,1,0.3776,23.75,False,2026-08-10T02:03:42.131498+00:00
inc-204,cust_1184,mch_demo,956500,INR,netbanking,STANDARD,CHECKOUT_ABANDONED,31,4,1,0.3018,36.22,False,2026-08-20T09:03:42.131498+00:00
inc-205,cust_1194,mch_demo,250300,INR,netbanking,VIP,NETWORK_TIMEOUT,21,3,1,0.1537,25.83,False,2026-08-08T19:03:42.131498+00:00
inc-206,cust_1149,mch_demo,21519600,INR,card,VIP,MANDATE_FAILURE,36,1,2,0.2477,30.82,False,2026-08-15T05:03:42.131498+00:00
inc-207,cust_1279,mch_demo,2434500,INR,upi,STANDARD,MANDATE_FAILURE,29,5,1,0.2126,34.94,False,2026-08-09T09:03:42.131498+00:00
inc-208,cust_1123,mch_demo,1277600,INR,netbanking,STANDARD,CHECKOUT_ABANDONED,27,3,0,0.5201,35.64,True,2026-08-15T13:03:42.131498+00:00
inc-209,cust_1278,mch_demo,19207200,INR,card,PREMIUM,AUTHENTICATION_FAILURE,34,4,0,0.4702,13.22,False,2026-08-13T02:03:42.131498+00:00
inc-210,cust_1204,mch_demo,750500,INR,netbanking,VIP,UNKNOWN,6,0,0,0.1744,23.08,False,2026-08-08T05:03:42.131498+00:00
inc-211,cust_1228,mch_demo,9060200,INR,netbanking,VIP,PROCESSOR_ERROR,29,5,1,0.4569,28.77,False,2026-08-17T07:03:42.131498+00:00
inc-212,cust_1178,mch_demo,49900,INR,netbanking,PREMIUM,CARD_EXPIRED,29,1,3,0.2138,28.99,False,2026-08-19T00:03:42.131498+00:00
inc-213,cust_1153,mch_demo,202000,INR,card,STANDARD,AUTHENTICATION_FAILURE,1,2,0,0.5471,50.69,False,2026-08-20T14:03:42.131498+00:00
inc-214,cust_1218,mch_demo,412200,INR,wallet,STANDARD,PROCESSOR_ERROR,25,5,1,0.2459,18.3,False,2026-08-10T02:03:42.131498+00:00
inc-215,cust_1230,mch_demo,32059500,INR,card,VIP,CHECKOUT_ABANDONED,24,0,1,0.3676,19.58,False,2026-08-17T19:03:42.131498+00:00
inc-216,cust_1166,mch_demo,49999900,INR,upi,VIP,CARD_EXPIRED,7,2,3,0.5897,40.83,False,2026-08-14T05:03:42.131498+00:00
inc-217,cust_1058,mch_demo,23994100,INR,netbanking,PREMIUM,MANDATE_FAILURE,29,4,1,0.4783,59.71,False,2026-08-09T12:03:42.131498+00:00
inc-218,cust_1122,mch_demo,49999900,INR,netbanking,STANDARD,UNKNOWN,11,2,1,0.1966,39.71,True,2026-08-19T12:03:42.131498+00:00
inc-219,cust_1249,mch_demo,2606100,INR,card,STANDARD,UNKNOWN,35,1,3,0.2258,25.06,False,2026-08-18T01:03:42.131498+00:00
inc-220,cust_1069,mch_demo,331700,INR,upi,VIP,INSUFFICIENT_FUNDS,35,4,3,0.626,33.0,False,2026-08-11T16:03:42.131498+00:00
inc-221,cust_1042,mch_demo,8965800,INR,card,STANDARD,CHECKOUT_ABANDONED,14,2,0,0.5406,24.14,False,2026-08-18T11:03:42.131498+00:00
inc-222,cust_1261,mch_demo,11871200,INR,card,STANDARD,UNKNOWN,17,4,2,0.5584,41.77,False,2026-08-10T07:03:42.131498+00:00
inc-223,cust_1376,mch_demo,120100,INR,card,STANDARD,AUTHENTICATION_FAILURE,19,0,3,0.4505,23.35,False,2026-08-19T20:03:42.131498+00:00
inc-224,cust_1440,mch_demo,96500,INR,card,VIP,BANK_DECLINE,10,4,1,0.2654,57.8,False,2026-08-14T13:03:42.131498+00:00
inc-225,cust_1275,mch_demo,571500,INR,upi,PREMIUM,INSUFFICIENT_FUNDS,18,2,2,0.4635,68.86,False,2026-08-09T07:03:42.131498+00:00
inc-226,cust_1470,mch_demo,11802100,INR,card,PREMIUM,CARD_EXPIRED,8,5,1,0.2246,22.48,False,2026-08-13T06:03:42.131498+00:00
inc-227,cust_1250,mch_demo,49175900,INR,upi,PREMIUM,MANDATE_FAILURE,26,3,3,0.6057,10.98,False,2026-08-13T15:03:42.131498+00:00
inc-228,cust_1001,mch_demo,125300,INR,card,STANDARD,MANDATE_FAILURE,29,5,2,0.4001,62.11,False,2026-08-09T15:03:42.131498+00:00
inc-229,cust_1253,mch_demo,13931100,INR,netbanking,PREMIUM,CHECKOUT_ABANDONED,18,2,1,0.2698,43.37,False,2026-08-17T12:03:42.131498+00:00
inc-230,cust_1008,mch_demo,8484800,INR,card,STANDARD,INSUFFICIENT_FUNDS,28,3,0,0.1753,71.46,False,2026-08-12T05:03:42.131498+00:00
inc-231,cust_1154,mch_demo,2635400,INR,upi,PREMIUM,BANK_DECLINE,5,5,2,0.6976,22.53,False,2026-08-08T04:03:42.131498+00:00
inc-232,cust_1219,mch_demo,1822200,INR,card,STANDARD,INSUFFICIENT_FUNDS,6,0,1,0.368,37.47,False,2026-08-17T01:03:42.131498+00:00
inc-233,cust_1004,mch_demo,212600,INR,card,PREMIUM,UNKNOWN,7,3,1,0.2744,37.53,False,2026-08-21T20:03:42.131498+00:00
inc-234,cust_1070,mch_demo,684500,INR,wallet,STANDARD,CARD_EXPIRED,9,0,0,0.2068,46.28,False,2026-08-15T15:03:42.131498+00:00
inc-235,cust_1470,mch_demo,395400,INR,wallet,VIP,AUTHENTICATION_FAILURE,13,0,0,0.3432,15.24,False,2026-08-18T19:03:42.131498+00:00
inc-236,cust_1330,mch_demo,179900,INR,card,STANDARD,CHECKOUT_ABANDONED,35,4,2,0.323,57.41,True,2026-08-16T03:03:42.131498+00:00
inc-237,cust_1105,mch_demo,46848300,INR,card,STANDARD,INSUFFICIENT_FUNDS,25,2,0,0.6163,57.73,False,2026-08-15T14:03:42.131498+00:00
inc-238,cust_1184,mch_demo,752900,INR,netbanking,STANDARD,AUTHENTICATION_FAILURE,24,4,3,0.5009,30.12,True,2026-08-21T18:03:42.131498+00:00
inc-239,cust_1008,mch_demo,35065800,INR,card,STANDARD,CARD_BLOCKED,0,2,1,0.5695,8.63,False,2026-08-20T11:03:42.131498+00:00
inc-240,cust_1216,mch_demo,111300,INR,card,VIP,NETWORK_TIMEOUT,5,5,1,0.4957,24.31,False,2026-08-13T04:03:42.131498+00:00
inc-241,cust_1274,mch_demo,1202000,INR,netbanking,VIP,CARD_EXPIRED,37,5,0,0.4312,26.47,False,2026-08-18T17:03:42.131498+00:00
inc-242,cust_1232,mch_demo,3397700,INR,card,STANDARD,INSUFFICIENT_FUNDS,19,5,1,0.2845,13.88,False,2026-08-19T13:03:42.131498+00:00
inc-243,cust_1267,mch_demo,38476500,INR,card,PREMIUM,CARD_BLOCKED,10,2,1,0.5358,55.49,False,2026-08-14T15:03:42.131498+00:00
inc-244,cust_1032,mch_demo,993400,INR,netbanking,STANDARD,INSUFFICIENT_FUNDS,31,3,2,0.3343,9.66,False,2026-08-10T20:03:42.131498+00:00
inc-245,cust_1457,mch_demo,14102800,INR,card,STANDARD,CARD_BLOCKED,14,5,0,0.3522,8.91,False,2026-08-19T20:03:42.131498+00:00
inc-246,cust_1283,mch_demo,50100,INR,card,VIP,CHECKOUT_ABANDONED,14,2,1,0.6561,33.47,False,2026-08-21T06:03:42.131498+00:00
inc-247,cust_1257,mch_demo,1703100,INR,card,STANDARD,NETWORK_TIMEOUT,11,1,0,0.6043,68.97,False,2026-08-19T11:03:42.131498+00:00
inc-248,cust_1188,mch_demo,175700,INR,upi,PREMIUM,NETWORK_TIMEOUT,36,2,1,0.33,36.62,False,2026-08-21T20:03:42.131498+00:00
inc-249,cust_1389,mch_demo,12480000,INR,upi,STANDARD,AUTHENTICATION_FAILURE,0,3,0,0.6988,21.38,False,2026-08-10T09:03:42.131498+00:00
inc-250,cust_1434,mch_demo,1757400,INR,card,PREMIUM,INSUFFICIENT_FUNDS,6,1,1,0.673,33.71,True,2026-08-14T00:03:42.131498+00:00
inc-251,cust_1459,mch_demo,85900,INR,card,VIP,CARD_BLOCKED,23,3,0,0.5414,44.33,True,2026-08-17T02:03:42.131498+00:00
inc-252,cust_1121,mch_demo,11484900,INR,netbanking,PREMIUM,CARD_EXPIRED,20,3,2,0.4755,26.99,True,2026-08-19T06:03:42.131498+00:00
inc-253,cust_1055,mch_demo,1165100,INR,upi,STANDARD,BANK_DECLINE,10,3,3,0.1911,26.73,False,2026-08-09T13:03:42.131498+00:00
inc-254,cust_1046,mch_demo,139400,INR,upi,PREMIUM,BANK_DECLINE,38,0,1,0.3986,61.17,False,2026-08-19T11:03:42.131498+00:00
inc-255,cust_1202,mch_demo,1395700,INR,card,STANDARD,CARD_BLOCKED,19,2,1,0.2002,8.05,False,2026-08-14T10:03:42.131498+00:00
inc-256,cust_1062,mch_demo,2733400,INR,card,STANDARD,PROCESSOR_ERROR,14,1,1,0.2874,60.36,False,2026-08-19T01:03:42.131498+00:00
inc-257,cust_1011,mch_demo,1757800,INR,card,STANDARD,CARD_EXPIRED,28,1,0,0.4703,65.74,False,2026-08-20T10:03:42.131498+00:00
inc-258,cust_1254,mch_demo,1808500,INR,card,VIP,INSUFFICIENT_FUNDS,27,1,2,0.2424,20.17,False,2026-08-13T14:03:42.131498+00:00
inc-259,cust_1314,mch_demo,419700,INR,card,STANDARD,NETWORK_TIMEOUT,18,3,3,0.3039,64.26,False,2026-08-21T07:03:42.131498+00:00
inc-260,cust_1127,mch_demo,8721200,INR,card,STANDARD,CARD_BLOCKED,24,5,2,0.3806,37.66,False,2026-08-10T19:03:42.131498+00:00
inc-261,cust_1138,mch_demo,8290600,INR,upi,STANDARD,MANDATE_FAILURE,20,4,1,0.652,7.93,False,2026-08-13T18:03:42.131498+00:00
inc-262,cust_1498,mch_demo,1345700,INR,upi,STANDARD,PROCESSOR_ERROR,15,5,1,0.3466,23.59,False,2026-08-17T01:03:42.131498+00:00
inc-263,cust_1181,mch_demo,113200,INR,upi,STANDARD,BANK_DECLINE,15,4,2,0.4666,59.21,False,2026-08-13T18:03:42.131498+00:00
inc-264,cust_1485,mch_demo,44929200,INR,upi,VIP,MANDATE_FAILURE,34,2,1,0.6712,38.37,False,2026-08-10T00:03:42.131498+00:00
inc-265,cust_1244,mch_demo,168500,INR,card,PREMIUM,INSUFFICIENT_FUNDS,39,1,1,0.2779,28.49,False,2026-08-10T19:03:42.131498+00:00
inc-266,cust_1396,mch_demo,420500,INR,card,PREMIUM,MANDATE_FAILURE,4,2,3,0.1828,44.68,False,2026-08-19T00:03:42.131498+00:00
inc-267,cust_1405,mch_demo,1330300,INR,card,VIP,NETWORK_TIMEOUT,20,1,2,0.3274,20.73,False,2026-08-12T17:03:42.131498+00:00
inc-268,cust_1200,mch_demo,15691400,INR,card,STANDARD,NETWORK_TIMEOUT,11,4,2,0.22,66.79,False,2026-08-09T19:03:42.131498+00:00
inc-269,cust_1072,mch_demo,17848900,INR,netbanking,STANDARD,BANK_DECLINE,15,2,2,0.5018,17.08,True,2026-08-11T10:03:42.131498+00:00
inc-270,cust_1354,mch_demo,161500,INR,card,PREMIUM,MANDATE_FAILURE,16,0,0,0.3956,9.18,False,2026-08-16T17:03:42.131498+00:00
inc-271,cust_1451,mch_demo,4195400,INR,wallet,PREMIUM,CHECKOUT_ABANDONED,34,3,0,0.683,60.7,False,2026-08-11T12:03:42.131498+00:00
inc-272,cust_1150,mch_demo,13400500,INR,card,PREMIUM,CARD_BLOCKED,16,0,0,0.3982,28.56,False,2026-08-21T07:03:42.131498+00:00
inc-273,cust_1173,mch_demo,2128200,INR,card,VIP,CARD_BLOCKED,1,3,1,0.5526,46.08,False,2026-08-20T01:03:42.131498+00:00
inc-274,cust_1369,mch_demo,3606800,INR,card,PREMIUM,BANK_DECLINE,18,2,1,0.6859,12.33,False,2026-08-10T05:03:42.131498+00:00
inc-275,cust_1184,mch_demo,2615500,INR,card,VIP,UNKNOWN,5,2,3,0.4523,19.18,False,2026-08-20T21:03:42.131498+00:00
inc-276,cust_1241,mch_demo,52100,INR,wallet,PREMIUM,CARD_EXPIRED,5,5,3,0.4105,18.2,True,2026-08-13T13:03:42.131498+00:00
inc-277,cust_1238,mch_demo,2912100,INR,netbanking,STANDARD,MANDATE_FAILURE,17,4,0,0.2526,15.97,True,2026-08-12T15:03:42.131498+00:00
inc-278,cust_1116,mch_demo,48741000,INR,card,STANDARD,MANDATE_FAILURE,24,4,3,0.5945,69.73,False,2026-08-09T11:03:42.131498+00:00
inc-279,cust_1040,mch_demo,33455600,INR,wallet,STANDARD,AUTHENTICATION_FAILURE,32,4,1,0.465,13.94,False,2026-08-15T15:03:42.131498+00:00
inc-280,cust_1040,mch_demo,5805900,INR,card,VIP,BANK_DECLINE,12,5,1,0.5947,61.05,True,2026-08-13T00:03:42.131498+00:00
inc-281,cust_1044,mch_demo,1306000,INR,wallet,VIP,MANDATE_FAILURE,35,2,2,0.6509,40.3,False,2026-08-20T14:03:42.131498+00:00
inc-282,cust_1075,mch_demo,51800,INR,card,STANDARD,PROCESSOR_ERROR,6,4,0,0.5799,57.86,True,2026-08-18T20:03:42.131498+00:00
inc-283,cust_1292,mch_demo,10459500,INR,card,VIP,MANDATE_FAILURE,2,1,2,0.6328,32.6,False,2026-08-11T16:03:42.131498+00:00
inc-284,cust_1025,mch_demo,17135600,INR,card,VIP,INSUFFICIENT_FUNDS,17,2,0,0.3677,28.3,False,2026-08-16T23:03:42.131498+00:00
inc-285,cust_1497,mch_demo,1104300,INR,upi,STANDARD,NETWORK_TIMEOUT,19,5,3,0.3042,57.09,False,2026-08-19T22:03:42.131498+00:00
inc-286,cust_1379,mch_demo,1477100,INR,wallet,PREMIUM,CARD_EXPIRED,3,4,1,0.2534,10.33,False,2026-08-13T08:03:42.131498+00:00
inc-287,cust_1450,mch_demo,49999900,INR,card,STANDARD,PROCESSOR_ERROR,11,1,1,0.3719,61.24,False,2026-08-10T20:03:42.131498+00:00
inc-288,cust_1258,mch_demo,830100,INR,wallet,STANDARD,MANDATE_FAILURE,1,1,2,0.5375,38.26,False,2026-08-12T03:03:42.131498+00:00
inc-289,cust_1179,mch_demo,5039700,INR,netbanking,STANDARD,CARD_BLOCKED,16,5,0,0.6783,24.81,False,2026-08-10T06:03:42.131498+00:00
inc-290,cust_1137,mch_demo,3059800,INR,card,VIP,BANK_DECLINE,32,0,0,0.6214,37.29,False,2026-08-17T15:03:42.131498+00:00
inc-291,cust_1311,mch_demo,267900,INR,netbanking,PREMIUM,CARD_BLOCKED,27,3,2,0.4806,36.29,True,2026-08-16T15:03:42.131498+00:00
inc-292,cust_1339,mch_demo,411600,INR,netbanking,PREMIUM,UNKNOWN,19,5,0,0.3684,37.79,True,2026-08-11T03:03:42.131498+00:00
inc-293,cust_1335,mch_demo,1556100,INR,card,PREMIUM,NETWORK_TIMEOUT,12,1,1,0.5023,65.38,False,2026-08-16T11:03:42.131498+00:00
inc-294,cust_1132,mch_demo,18264600,INR,wallet,VIP,CARD_BLOCKED,24,5,0,0.5467,44.48,False,2026-08-15T17:03:42.131498+00:00
inc-295,cust_1326,mch_demo,15895100,INR,wallet,PREMIUM,BANK_DECLINE,32,2,1,0.3387,61.48,False,2026-08-10T15:03:42.131498+00:00
inc-296,cust_1390,mch_demo,12784900,INR,upi,PREMIUM,CARD_BLOCKED,5,1,2,0.5575,20.74,False,2026-08-10T02:03:42.131498+00:00
inc-297,cust_1299,mch_demo,1311600,INR,netbanking,VIP,CHECKOUT_ABANDONED,7,3,0,0.5834,63.18,False,2026-08-16T11:03:42.131498+00:00
inc-298,cust_1271,mch_demo,12806000,INR,netbanking,VIP,AUTHENTICATION_FAILURE,3,1,1,0.6392,71.49,False,2026-08-13T21:03:42.131498+00:00
inc-299,cust_1073,mch_demo,1378700,INR,netbanking,STANDARD,CHECKOUT_ABANDONED,5,3,2,0.693,47.65,False,2026-08-12T06:03:42.131498+00:00
inc-300,cust_1295,mch_demo,344200,INR,upi,VIP,AUTHENTICATION_FAILURE,5,1,3,0.3004,47.81,False,2026-08-18T10:03:42.131498+00:00
inc-301,cust_1273,mch_demo,2595400,INR,upi,PREMIUM,CHECKOUT_ABANDONED,0,2,1,0.6809,7.18,False,2026-08-21T05:03:42.131498+00:00
inc-302,cust_1301,mch_demo,49900,INR,netbanking,STANDARD,MANDATE_FAILURE,4,0,2,0.3217,68.6,True,2026-08-11T07:03:42.131498+00:00
inc-303,cust_1175,mch_demo,4675500,INR,wallet,PREMIUM,PROCESSOR_ERROR,12,1,3,0.478,7.26,False,2026-08-19T04:03:42.131498+00:00
inc-304,cust_1364,mch_demo,792600,INR,card,STANDARD,INSUFFICIENT_FUNDS,24,5,2,0.4743,56.9,False,2026-08-14T05:03:42.131498+00:00
inc-305,cust_1334,mch_demo,18740000,INR,card,STANDARD,INSUFFICIENT_FUNDS,7,3,3,0.4767,31.1,True,2026-08-19T17:03:42.131498+00:00
inc-306,cust_1215,mch_demo,12459700,INR,card,STANDARD,BANK_DECLINE,33,2,1,0.5324,33.64,False,2026-08-15T14:03:42.131498+00:00
inc-307,cust_1401,mch_demo,237200,INR,card,VIP,PROCESSOR_ERROR,12,4,1,0.5453,57.35,True,2026-08-19T14:03:42.131498+00:00
inc-308,cust_1466,mch_demo,11113400,INR,upi,VIP,CHECKOUT_ABANDONED,21,1,0,0.3124,6.84,True,2026-08-11T10:03:42.131498+00:00
inc-309,cust_1486,mch_demo,147000,INR,card,STANDARD,CARD_EXPIRED,6,2,1,0.6094,36.15,False,2026-08-18T20:03:42.131498+00:00
inc-310,cust_1410,mch_demo,1245600,INR,card,PREMIUM,CARD_BLOCKED,27,5,0,0.6308,12.27,False,2026-08-14T08:03:42.131498+00:00
inc-311,cust_1168,mch_demo,103700,INR,netbanking,VIP,INSUFFICIENT_FUNDS,39,2,0,0.6186,30.59,False,2026-08-18T09:03:42.131498+00:00
inc-312,cust_1409,mch_demo,1574400,INR,wallet,STANDARD,AUTHENTICATION_FAILURE,7,1,0,0.2995,70.78,False,2026-08-11T20:03:42.131498+00:00
inc-313,cust_1347,mch_demo,388600,INR,wallet,STANDARD,CARD_EXPIRED,39,3,2,0.3788,46.35,False,2026-08-09T21:03:42.131498+00:00
inc-314,cust_1225,mch_demo,39933900,INR,card,STANDARD,CARD_BLOCKED,16,5,2,0.4157,6.82,False,2026-08-13T06:03:42.131498+00:00
inc-315,cust_1114,mch_demo,30363600,INR,card,PREMIUM,PROCESSOR_ERROR,33,4,0,0.5721,34.57,False,2026-08-09T23:03:42.131498+00:00
inc-316,cust_1027,mch_demo,659100,INR,card,STANDARD,CHECKOUT_ABANDONED,32,3,3,0.2318,63.38,False,2026-08-08T23:03:42.131498+00:00
inc-317,cust_1025,mch_demo,152900,INR,card,STANDARD,AUTHENTICATION_FAILURE,35,5,3,0.3263,32.62,False,2026-08-16T02:03:42.131498+00:00
inc-318,cust_1161,mch_demo,891400,INR,card,VIP,UNKNOWN,1,0,3,0.3965,33.21,False,2026-08-12T12:03:42.131498+00:00
inc-319,cust_1493,mch_demo,13272600,INR,card,PREMIUM,PROCESSOR_ERROR,32,4,1,0.1501,49.2,True,2026-08-09T03:03:42.131498+00:00
inc-320,cust_1286,mch_demo,5542500,INR,card,VIP,INSUFFICIENT_FUNDS,23,5,3,0.5991,13.53,False,2026-08-14T23:03:42.131498+00:00
inc-321,cust_1493,mch_demo,33775000,INR,netbanking,PREMIUM,BANK_DECLINE,6,0,1,0.1512,38.5,False,2026-08-08T12:03:42.131498+00:00
inc-322,cust_1110,mch_demo,49710300,INR,wallet,STANDARD,NETWORK_TIMEOUT,21,0,3,0.486,9.07,False,2026-08-13T15:03:42.131498+00:00
inc-323,cust_1337,mch_demo,21925400,INR,card,STANDARD,UNKNOWN,31,0,0,0.2178,42.51,False,2026-08-12T06:03:42.131498+00:00
inc-324,cust_1088,mch_demo,3755300,INR,card,STANDARD,PROCESSOR_ERROR,6,3,2,0.5796,39.27,False,2026-08-09T16:03:42.131498+00:00
inc-325,cust_1140,mch_demo,2207600,INR,wallet,PREMIUM,CHECKOUT_ABANDONED,18,3,1,0.6887,15.12,False,2026-08-16T17:03:42.131498+00:00
inc-326,cust_1364,mch_demo,18768100,INR,card,STANDARD,NETWORK_TIMEOUT,12,1,2,0.6137,51.32,False,2026-08-15T08:03:42.131498+00:00
inc-327,cust_1257,mch_demo,28363600,INR,card,PREMIUM,CARD_BLOCKED,7,2,3,0.6897,44.47,False,2026-08-18T05:03:42.131498+00:00
inc-328,cust_1267,mch_demo,33440200,INR,card,STANDARD,PROCESSOR_ERROR,24,1,0,0.3073,50.24,False,2026-08-21T18:03:42.131498+00:00
inc-329,cust_1349,mch_demo,412800,INR,netbanking,STANDARD,NETWORK_TIMEOUT,3,5,2,0.5626,19.46,False,2026-08-15T22:03:42.131498+00:00
inc-330,cust_1442,mch_demo,15194600,INR,upi,VIP,CARD_EXPIRED,15,4,2,0.4889,51.73,False,2026-08-10T01:03:42.131498+00:00
inc-331,cust_1494,mch_demo,104300,INR,card,STANDARD,CHECKOUT_ABANDONED,0,5,2,0.3632,19.4,False,2026-08-15T08:03:42.131498+00:00
inc-332,cust_1100,mch_demo,5636200,INR,card,STANDARD,MANDATE_FAILURE,18,3,1,0.5653,70.91,False,2026-08-09T04:03:42.131498+00:00
inc-333,cust_1193,mch_demo,115100,INR,card,VIP,CARD_BLOCKED,17,4,2,0.6794,14.58,False,2026-08-19T11:03:42.131498+00:00
inc-334,cust_1475,mch_demo,15108500,INR,netbanking,STANDARD,AUTHENTICATION_FAILURE,39,5,2,0.5403,38.38,False,2026-08-18T18:03:42.131498+00:00
inc-335,cust_1269,mch_demo,14842100,INR,upi,STANDARD,PROCESSOR_ERROR,33,0,1,0.3469,33.45,False,2026-08-15T06:03:42.131498+00:00
inc-336,cust_1111,mch_demo,11357400,INR,card,VIP,BANK_DECLINE,35,5,0,0.5148,13.57,False,2026-08-15T18:03:42.131498+00:00
